Season,Week,Name,Fan_Vote_Mean,Fan_Vote_Std,Judge_Score,Result,Method,Judge_Save_Rule,results
10,4,Jake Pavelka,0.11893585968883,0.134437683587713,127.9999,Safe,percent,False,Eliminated Week 6
10,5,Niecy Nash,0.146760108301181,0.129935733494979,167.9998,Safe,percent,False,Eliminated Week 8
10,5,Chad Ochocinco,0.218289609261536,0.122350818451017,199.4999,Safe,percent,False,Eliminated Week 9
10,5,Evan Lysacek,0.105556271352065,0.151563472644763,262.8887,Safe,percent,False,2nd Place
10,5,Pamela Anderson,0.226091512189346,0.178257340010672,163.9998,Safe,percent,False,Eliminated Week 7
10,5,Nicole Scherzinger,0.0723966275307835,0.092121610624452,280.7776,Safe,percent,False,1st Place
10,5,Erin Andrews,0.117869754388321,0.0986681900486885,249.4998,Safe,percent,False,3rd Place
10,5,Kate Gosselin,0.0264180523487163,0.0211946621276093,77.0,Eliminated,percent,False,Eliminated Week 5
10,5,Jake Pavelka,0.0866180646280475,0.0954179787821673,127.9999,Safe,percent,False,Eliminated Week 6
10,6,Niecy Nash,0.155238268809866,0.166911214252956,167.9998,Safe,percent,False,Eliminated Week 8
10,6,Chad Ochocinco,0.200240727570356,0.132607519361265,199.4999,Safe,percent,False,Eliminated Week 9
10,6,Evan Lysacek,0.160862439399606,0.143773233461779,262.8887,Safe,percent,False,2nd Place
10,6,Pamela Anderson,0.250159141270962,0.202911023897212,163.9998,Safe,percent,False,Eliminated Week 7
10,6,Nicole Scherzinger,0.109512383116141,0.114723895186691,280.7776,Safe,percent,False,1st Place
10,6,Erin Andrews,0.116297138469548,0.108531462703951,249.4998,Safe,percent,False,3rd Place
10,6,Jake Pavelka,0.0076899013635187,0.0171271575903767,127.9999,Eliminated,percent,False,Eliminated Week 6
10,7,Niecy Nash,0.34705873042801,0.140545855255311,167.9998,Safe,percent,False,Eliminated Week 8
10,7,Chad Ochocinco,0.155698358126557,0.101389177442177,199.4999,Safe,percent,False,Eliminated Week 9
10,7,Evan Lysacek,0.245895490337036,0.166698787635489,262.8887,Safe,percent,False,2nd Place
10,7,Pamela Anderson,0.00672367342335331,0.0160540817191728,163.9998,Eliminated,percent,False,Eliminated Week 7
10,7,Nicole Scherzinger,0.18457320774897,0.136599197516285,280.7776,Safe,percent,False,1st Place
10,7,Erin Andrews,0.0600505399360727,0.0736868318259338,249.4998,Safe,percent,False,3rd Place
10,8,Niecy Nash,0.0523739295968631,0.0455505218650905,167.9998,Eliminated,percent,False,Eliminated Week 8
10,8,Chad Ochocinco,0.202272999852721,0.14638523034668,199.4999,Safe,percent,False,Eliminated Week 9
10,8,Evan Lysacek,0.504538297768213,0.312587978100645,262.8887,Safe,percent,False,2nd Place
10,8,Nicole Scherzinger,0.149268475640533,0.16112264301776,280.7776,Safe,percent,False,1st Place
10,8,Erin Andrews,0.0915462971416678,0.11079406876454,249.4998,Safe,percent,False,3rd Place
10,9,Chad Ochocinco,0.0727237407975774,0.0600146944215294,199.4999,Eliminated,percent,False,Eliminated Week 9
10,9,Evan Lysacek,0.525431440623093,0.315477231163498,262.8887,Safe,percent,False,2nd Place
10,9,Nicole Scherzinger,0.248877432038863,0.219716664827383,280.7776,Safe,percent,False,1st Place
10,9,Erin Andrews,0.152967386540463,0.135077190260224,249.4998,Safe,percent,False,3rd Place
10,10,Evan Lysacek,0.555843202989457,0.319166202318128,262.8887,Safe,percent,False,2nd Place
10,10,Nicole Scherzinger,0.274073672683248,0.244715289399849,280.7776,Safe,percent,False,1st Place
10,10,Erin Andrews,0.170083124327292,0.160447254947148,249.4998,Safe,percent,False,3rd Place
11,1,David Hasselhoff,0.00674342318865601,0.00758623573637976,15.0,Eliminated,percent,False,Eliminated Week 1
11,1,Florence Henderson,0.0867073127842421,0.088034059956791,95.5,Safe,percent,False,Eliminated Week 5
11,1,Kyle Massey,0.0807693003938573,0.0904194865837429,255.8331,Safe,percent,False,2nd Place
11,1,Jennifer Grey,0.0877087029713862,0.0840564051368964,279.0,Safe,percent,False,1st Place
11,1,Rick Fox,0.0938918120540604,0.0979845480965092,175.0,Safe,percent,False,Eliminated Week 7
11,1,Kurt Warner,0.101542852400514,0.0852605877913004,184.9999,Safe,percent,False,Eliminated Week 8
11,1,Margaret Cho,0.0972222373954352,0.0873709525808131,51.0,Safe,percent,False,Eliminated Week 3
11,1,Michael Bolton,0.0948209607444618,0.0860179407289456,28.0,Safe,percent,False,Eliminated Week 2
11,1,Brandy,0.0826183606888059,0.091206396749898,248.4999,Safe,percent,False,Eliminated Week 9
11,1,The Situation,0.100566809666492,0.0855018469132656,67.0,Safe,percent,False,Eliminated Week 4
11,1,Audrina Patridge,0.0869023867745234,0.0867564408565322,145.9998,Safe,percent,False,Eliminated Week 6
11,1,Bristol Palin,0.080505840937565,0.0783658515371536,229.1664,Safe,percent,False,3rd Place
11,2,Florence Henderson,0.0977683634902075,0.108979257963067,95.5,Safe,percent,False,Eliminated Week 5
11,2,Kyle Massey,0.0907619568159863,0.106013196498582,255.8331,Safe,percent,False,2nd Place
11,2,Jennifer Grey,0.0895663726209117,0.0938316197379076,279.0,Safe,percent,False,1st Place
11,2,Rick Fox,0.112836138485948,0.127964272132341,175.0,Safe,percent,False,Eliminated Week 7
11,2,Kurt Warner,0.112256636250637,0.0979459240548281,184.9999,Safe,percent,False,Eliminated Week 8
11,2,Margaret Cho,0.103618138181857,0.102105272725949,51.0,Safe,percent,False,Eliminated Week 3
11,2,Michael Bolton,0.0167932190125156,0.0143364872494421,28.0,Eliminated,percent,False,Eliminated Week 2
11,2,Brandy,0.084172909548788,0.0959796135351049,248.4999,Safe,percent,False,Eliminated Week 9
11,2,The Situation,0.105117136124697,0.0936473886441871,67.0,Safe,percent,False,Eliminated Week 4
11,2,Audrina Patridge,0.0976513196632529,0.102880334472954,145.9998,Safe,percent,False,Eliminated Week 6
11,2,Bristol Palin,0.089457809805196,0.0916947501829719,229.1664,Safe,percent,False,3rd Place
11,3,Florence Henderson,0.11827380354871,0.127393325755207,95.5,Safe,percent,False,Eliminated Week 5
11,3,Kyle Massey,0.102226909823255,0.123597418214685,255.8331,Safe,percent,False,2nd Place
11,3,Jennifer Grey,0.105497646753418,0.116299507233918,279.0,Safe,percent,False,1st Place
11,3,Rick Fox,0.145350318019879,0.152897159802758,175.0,Safe,percent,False,Eliminated Week 7
11,3,Kurt Warner,0.128815955997613,0.11720275206886,184.9999,Safe,percent,False,Eliminated Week 8
11,3,Margaret Cho,0.00710706669778254,0.00918268980356353,51.0,Eliminated,percent,False,Eliminated Week 3
11,3,Brandy,0.0948366259932122,0.11038840201906,248.4999,Safe,percent,False,Eliminated Week 9
11,3,The Situation,0.0977276790785897,0.091748960058769,67.0,Safe,percent,False,Eliminated Week 4
11,3,Audrina Patridge,0.111387234256484,0.118361188094364,145.9998,Safe,percent,False,Eliminated Week 6
11,3,Bristol Palin,0.088776759831052,0.0952233428604076,229.1664,Safe,percent,False,3rd Place
11,4,Florence Henderson,0.115888526044568,0.127601618291197,95.5,Safe,percent,False,Eliminated Week 5
11,4,Kyle Massey,0.133221816947338,0.142059476395756,255.8331,Safe,percent,False,2nd Place
11,4,Jennifer Grey,0.122501505319982,0.124163688463257,279.0,Safe,percent,False,1st Place
11,4,Rick Fox,0.155908482584639,0.163310220958578,175.0,Safe,percent,False,Eliminated Week 7
11,4,Kurt Warner,0.138628662321582,0.105443765001008,184.9999,Safe,percent,False,Eliminated Week 8
11,4,Brandy,0.0956398434321172,0.112457347518889,248.4999,Safe,percent,False,Eliminated Week 9
11,4,The Situation,0.00913591431550309,0.0119908019046593,67.0,Eliminated,percent,False,Eliminated Week 4
11,4,Audrina Patridge,0.13217479742279,0.133699164862445,145.9998,Safe,percent,False,Eliminated Week 6
11,4,Bristol Palin,0.0969004516114779,0.114127863027872,229.1664,Safe,percent,False,3rd Place
11,5,Florence Henderson,0.0042812184592261,0.0106107032895955,95.5,Eliminated,percent,False,Eliminated Week 5
11,5,Kyle Massey,0.161778635767139,0.139807710114482,255.8331,Safe,percent,False,2nd Place
11,5,Jennifer Grey,0.1223568252601,0.125178436723337,279.0,Safe,percent,False,1st Place
11,5,Rick Fox,0.218989038699986,0.171417054829881,175.0,Safe,percent,False,Eliminated Week 7
11,5,Kurt Warner,0.127720914272362,0.112261468619659,184.9999,Safe,percent,False,Eliminated Week 8
11,5,Brandy,0.13849648095659,0.130234769302134,248.4999,Safe,percent,False,Eliminated Week 9
11,5,Audrina Patridge,0.110055417039094,0.127168584382379,145.9998,Safe,percent,False,Eliminated Week 6
11,5,Bristol Palin,0.1163214695455,0.0790484528769524,229.1664,Safe,percent,False,3rd Place
11,6,Kyle Massey,0.141859693485516,0.129497704464598,255.8331,Safe,percent,False,2nd Place
11,6,Jennifer Grey,0.187440896922158,0.127647709559195,279.0,Safe,percent,False,1st Place
11,6,Rick Fox,0.230938357044999,0.154952305251558,175.0,Safe,percent,False,Eliminated Week 7
11,6,Kurt Warner,0.191682566960912,0.115848091587689,184.9999,Safe,percent,False,Eliminated Week 8
11,6,Brandy,0.109195316055022,0.097271158575222,248.4999,Safe,percent,False,Eliminated Week 9
11,6,Audrina Patridge,0.00725606733758366,0.0137646449823611,145.9998,Eliminated,percent,False,Eliminated Week 6
11,6,Bristol Palin,0.131627102193806,0.0887622264626488,229.1664,Safe,percent,False,3rd Place
11,7,Kyle Massey,0.14996145961844,0.109232538991986,255.8331,Safe,percent,False,2nd Place
11,7,Jennifer Grey,0.228929546650777,0.124282086279436,279.0,Safe,percent,False,1st Place
11,7,Rick Fox,0.0396266343216026,0.0267529703753648,175.0,Eliminated,percent,False,Eliminated Week 7
11,7,Kurt Warner,0.258404970864889,0.127906978801928,184.9999,Safe,percent,False,Eliminated Week 8
11,7,Brandy,0.162709723754856,0.104975154368425,248.4999,Safe,percent,False,Eliminated Week 9
11,7,Bristol Palin,0.160367664789432,0.0900550648793986,229.1664,Safe,percent,False,3rd Place
11,8,Kyle Massey,0.225939309469248,0.140223890293644,255.8331,Safe,percent,False,2nd Place
11,8,Jennifer Grey,0.247919626221501,0.113424010727371,279.0,Safe,percent,False,1st Place
11,8,Kurt Warner,0.0883996632580204,0.0391106943649455,184.9999,Eliminated,percent,False,Eliminated Week 8
11,8,Brandy,0.207800004672315,0.113221144073533,248.4999,Safe,percent,False,Eliminated Week 9
11,8,Bristol Palin,0.229941396378912,0.111338333283713,229.1664,Safe,percent,False,3rd Place
11,9,Kyle Massey,0.302701554698156,0.141431847372594,255.8331,Safe,percent,False,2nd Place
11,9,Jennifer Grey,0.318035747261102,0.123501878759577,279.0,Safe,percent,False,1st Place
11,9,Brandy,0.104705901336472,0.0546858292142346,248.4999,Eliminated,percent,False,Eliminated Week 9
11,9,Bristol Palin,0.274556796704268,0.119518105934559,229.1664,Safe,percent,False,3rd Place
11,10,Kyle Massey,0.336320200397183,0.15750845793435,255.8331,Safe,percent,False,2nd Place
11,10,Jennifer Grey,0.354477369638509,0.143031400507159,279.0,Safe,percent,False,1st Place
11,10,Bristol Palin,0.309202429964304,0.150950569377767,229.1664,Safe,percent,False,3rd Place
12,1,Ralph Macchio,0.0890434692756902,0.0896373986200097,217.0,Safe,percent,False,Eliminated Week 9
12,1,Chelsea Kane,0.0929709725125424,0.0933079102492794,267.6666,Safe,percent,False,3rd Place
12,1,Kirstie Alley,0.0945053964836468,0.0955645586489874,246.4999,Safe,percent,False,2nd Place
12,1,Hines Ward,0.0876988488960538,0.0894859333782979,267.6666,Safe,percent,False,1st Place
12,1,Sugar Ray Leonard,0.0900190808457018,0.0935355161846126,75.0,Safe,percent,False,Eliminated Week 4
12,1,Chris Jericho,0.0939867653271764,0.0910367365084257,134.0,Safe,percent,False,Eliminated Week 6
12,1,Petra Nemcova,0.0895383789161272,0.0900742168533031,106.0,Safe,percent,False,Eliminated Week 5
12,1,Mike Catherwood,0.0897951762183987,0.0925045710359689,30.0,Safe,percent,False,Eliminated Week 2
12,1,Romeo,0.0897445555948299,0.0912693488106157,195.0,Safe,percent,False,Eliminated Week 8
12,1,Wendy Williams,0.092532040568269,0.0910245889765858,46.0,Safe,percent,False,Eliminated Week 3
12,1,Kendra Wilkinson,0.0901653153615623,0.0914708351855781,155.5,Safe,percent,False,Eliminated Week 7
12,2,Ralph Macchio,0.102725693758407,0.112769159820599,217.0,Safe,percent,False,Eliminated Week 9
12,2,Chelsea Kane,0.114830573790384,0.110903850308002,267.6666,Safe,percent,False,3rd Place
12,2,Kirstie Alley,0.101920018321308,0.108709936197575,246.4999,Safe,percent,False,2nd Place
12,2,Hines Ward,0.0967281728781583,0.105741675491522,267.6666,Safe,percent,False,1st Place
12,2,Sugar Ray Leonard,0.109842747737667,0.104300983341599,75.0,Safe,percent,False,Eliminated Week 4
12,2,Chris Jericho,0.0936094592388891,0.100486748661026,134.0,Safe,percent,False,Eliminated Week 6
12,2,Petra Nemcova,0.0990717974758013,0.106550613443392,106.0,Safe,percent,False,Eliminated Week 5
12,2,Mike Catherwood,0.00349056160962748,0.00583171618549524,30.0,Eliminated,percent,False,Eliminated Week 2
12,2,Romeo,0.0891914262768089,0.0996253441291547,195.0,Safe,percent,False,Eliminated Week 8
12,2,Wendy Williams,0.100309089613288,0.0939300396577505,46.0,Safe,percent,False,Eliminated Week 3
12,2,Kendra Wilkinson,0.0882804592996575,0.0925082394047691,155.5,Safe,percent,False,Eliminated Week 7
12,3,Ralph Macchio,0.116279830237143,0.130114630526645,217.0,Safe,percent,False,Eliminated Week 9
12,3,Chelsea Kane,0.121366782551107,0.116964214438939,267.6666,Safe,percent,False,3rd Place
12,3,Kirstie Alley,0.104526369432198,0.111207670518094,246.4999,Safe,percent,False,2nd Place
12,3,Hines Ward,0.102573906288177,0.120355157192302,267.6666,Safe,percent,False,1st Place
12,3,Sugar Ray Leonard,0.121351937139643,0.117887764667036,75.0,Safe,percent,False,Eliminated Week 4
12,3,Chris Jericho,0.0997659017131221,0.11081341134995,134.0,Safe,percent,False,Eliminated Week 6
12,3,Petra Nemcova,0.119123784835292,0.128326377507102,106.0,Safe,percent,False,Eliminated Week 5
12,3,Romeo,0.0996385717892758,0.111699887108332,195.0,Safe,percent,False,Eliminated Week 8
12,3,Wendy Williams,0.0105539689590068,0.0112160749513088,46.0,Eliminated,percent,False,Eliminated Week 3
12,3,Kendra Wilkinson,0.104818947055032,0.10754210479237,155.5,Safe,percent,False,Eliminated Week 7
12,4,Ralph Macchio,0.142304038705406,0.16801542944819,217.0,Safe,percent,False,Eliminated Week 9
12,4,Chelsea Kane,0.127340269159736,0.102256464407974,267.6666,Safe,percent,False,3rd Place
12,4,Kirstie Alley,0.139907565478564,0.124298294666248,246.4999,Safe,percent,False,2nd Place
12,4,Hines Ward,0.119526941372157,0.132672420785287,267.6666,Safe,percent,False,1st Place
12,4,Sugar Ray Leonard,0.003793056229701,0.00742235671122915,75.0,Eliminated,percent,False,Eliminated Week 4
12,4,Chris Jericho,0.0813520165910882,0.0933169117603007,134.0,Safe,percent,False,Eliminated Week 6
12,4,Petra Nemcova,0.119053970394013,0.132923176627874,106.0,Safe,percent,False,Eliminated Week 5
12,4,Romeo,0.106672661080605,0.100912454126891,195.0,Safe,percent,False,Eliminated Week 8
12,4,Kendra Wilkinson,0.160049480988727,0.119394769147816,155.5,Safe,percent,False,Eliminated Week 7
12,5,Ralph Macchio,0.204537594694983,0.193936187990784,217.0,Safe,percent,False,Eliminated Week 9
12,5,Chelsea Kane,0.106360208547771,0.100043360834889,267.6666,Safe,percent,False,3rd Place
12,5,Kirstie Alley,0.144624971801636,0.138292229199649,246.4999,Safe,percent,False,2nd Place
12,5,Hines Ward,0.164171810266419,0.175748552012071,267.6666,Safe,percent,False,1st Place
12,5,Chris Jericho,0.0938394322274574,0.0851100527542885,134.0,Safe,percent,False,Eliminated Week 6
12,5,Petra Nemcova,0.00682805627755949,0.0123595432382825,106.0,Eliminated,percent,False,Eliminated Week 5
12,5,Romeo,0.0897985850125121,0.0898763181536002,195.0,Safe,percent,False,Eliminated Week 8
12,5,Kendra Wilkinson,0.18983934117166,0.145124317249734,155.5,Safe,percent,False,Eliminated Week 7
12,6,Ralph Macchio,0.297988703786889,0.231126369536941,217.0,Safe,percent,False,Eliminated Week 9
12,6,Chelsea Kane,0.0937699790623955,0.102536929616508,267.6666,Safe,percent,False,3rd Place
12,6,Kirstie Alley,0.174007348357538,0.176841339416443,246.4999,Safe,percent,False,2nd Place
12,6,Hines Ward,0.144111406008251,0.182978416144978,267.6666,Safe,percent,False,1st Place
12,6,Chris Jericho,0.00980297421708109,0.0188970240339495,134.0,Eliminated,percent,False,Eliminated Week 6
12,6,Romeo,0.0767554672611061,0.0831674391379062,195.0,Safe,percent,False,Eliminated Week 8
12,6,Kendra Wilkinson,0.203564121306737,0.146081208224215,155.5,Safe,percent,False,Eliminated Week 7
12,7,Ralph Macchio,0.317329022522985,0.206118372351613,217.0,Safe,percent,False,Eliminated Week 9
12,7,Chelsea Kane,0.155679908498638,0.085656075864767,267.6666,Safe,percent,False,3rd Place
12,7,Kirstie Alley,0.176894317577736,0.138713802613934,246.4999,Safe,percent,False,2nd Place
12,7,Hines Ward,0.216889990240686,0.172843662283699,267.6666,Safe,percent,False,1st Place
12,7,Romeo,0.0998929159863304,0.0633282165707714,195.0,Safe,percent,False,Eliminated Week 8
12,7,Kendra Wilkinson,0.0333138451736208,0.0294504882823658,155.5,Eliminated,percent,False,Eliminated Week 7
12,8,Ralph Macchio,0.394926872204094,0.23019223006259,217.0,Safe,percent,False,Eliminated Week 9
12,8,Chelsea Kane,0.179761376951185,0.0857178173397913,267.6666,Safe,percent,False,3rd Place
12,8,Kirstie Alley,0.141037285884822,0.122094298565086,246.4999,Safe,percent,False,2nd Place
12,8,Hines Ward,0.242578624831865,0.183952857037925,267.6666,Safe,percent,False,1st Place
12,8,Romeo,0.041695840128032,0.034511130168237,195.0,Eliminated,percent,False,Eliminated Week 8
12,9,Ralph Macchio,0.127932634083114,0.0566854442374128,217.0,Eliminated,percent,False,Eliminated Week 9
12,9,Chelsea Kane,0.227819638972858,0.122036967095115,267.6666,Safe,percent,False,3rd Place
12,9,Kirstie Alley,0.231507026699415,0.118681253369754,246.4999,Safe,percent,False,2nd Place
12,9,Hines Ward,0.412740700244611,0.192528421002353,267.6666,Safe,percent,False,1st Place
12,10,Chelsea Kane,0.262969585656677,0.151504617947842,267.6666,Safe,percent,False,3rd Place
12,10,Kirstie Alley,0.269147526574576,0.155360748995696,246.4999,Safe,percent,False,2nd Place
12,10,Hines Ward,0.467882887768746,0.215145449434217,267.6666,Safe,percent,False,1st Place
13,1,Elisabetta Canalis,0.0886617183758233,0.0810643039884811,36.0,Safe,percent,False,Eliminated Week 2
13,1,David Arquette,0.0870319767983286,0.0864277192363012,154.5,Safe,percent,False,Eliminated Week 7
13,1,Ricki Lake,0.0998290406215167,0.0906044443369173,265.9998,Safe,percent,False,3rd Place
13,1,J.R. Martinez,0.0915804362476862,0.0934460492297511,263.1665,Safe,percent,False,1st Place
13,1,Metta World Peace (Ron),0.00774954324047706,0.00912332150322549,14.0,Eliminated,percent,False,Eliminated Week 1
13,1,Hope Solo,0.0860622049371957,0.086540202651385,207.4998,Safe,percent,False,Eliminated Week 9
13,1,Chynna Phillips,0.0828526024215099,0.0843906255260185,90.0,Safe,percent,False,Eliminated Week 4
13,1,Kristin Cavallari,0.0876726608065565,0.0852730904834401,65.0,Safe,percent,False,Eliminated Week 3
13,1,Carson Kressley,0.0971697701862311,0.0884414588606475,97.0,Safe,percent,False,Eliminated Week 5
13,1,Chaz Bono,0.0887535905008741,0.0871861620805749,113.0,Safe,percent,False,Eliminated Week 6
13,1,Nancy Grace,0.0909341869272033,0.0838249919152731,169.0,Safe,percent,False,Eliminated Week 8
13,1,Rob Kardashian,0.0917022689365962,0.081494264574095,243.83300000000003,Safe,percent,False,2nd Place
13,2,Elisabetta Canalis,0.00176815409366206,0.00313274290195238,36.0,Eliminated,percent,False,Eliminated Week 2
13,2,David Arquette,0.123071665576123,0.102604687787414,154.5,Safe,percent,False,Eliminated Week 7
13,2,Ricki Lake,0.077130743935318,0.0914373912322895,265.9998,Safe,percent,False,3rd Place
13,2,J.R. Martinez,0.0733943486658082,0.0865884218834008,263.1665,Safe,percent,False,1st Place
13,2,Hope Solo,0.100076413810297,0.0707756260340894,207.4998,Safe,percent,False,Eliminated Week 9
13,2,Chynna Phillips,0.0918110148827394,0.0895511702984177,90.0,Safe,percent,False,Eliminated Week 4
13,2,Kristin Cavallari,0.0791939925097945,0.0857802651167122,65.0,Safe,percent,False,Eliminated Week 3
13,2,Carson Kressley,0.157159250709663,0.11992322787553,97.0,Safe,percent,False,Eliminated Week 5
13,2,Chaz Bono,0.116094685023112,0.0966440219434867,113.0,Safe,percent,False,Eliminated Week 6
13,2,Nancy Grace,0.10077522648301,0.101331366588883,169.0,Safe,percent,False,Eliminated Week 8
13,2,Rob Kardashian,0.0795245043104696,0.0741370763958169,243.83300000000003,Safe,percent,False,2nd Place
13,3,David Arquette,0.0938821624079702,0.0902850395504118,154.5,Safe,percent,False,Eliminated Week 7
13,3,Ricki Lake,0.0766047727035041,0.0670971602728979,265.9998,Safe,percent,False,3rd Place
13,3,J.R. Martinez,0.114985771407093,0.0900555354281827,263.1665,Safe,percent,False,1st Place
13,3,Hope Solo,0.11526473909995,0.0863138699973647,207.4998,Safe,percent,False,Eliminated Week 9
13,3,Chynna Phillips,0.0865379969955745,0.0896594858361706,90.0,Safe,percent,False,Eliminated Week 4
13,3,Kristin Cavallari,0.00444729861402972,0.00878825292794139,65.0,Eliminated,percent,False,Eliminated Week 3
13,3,Carson Kressley,0.124226726059149,0.0813029303711271,97.0,Safe,percent,False,Eliminated Week 5
13,3,Chaz Bono,0.143940003961908,0.0962021834263309,113.0,Safe,percent,False,Eliminated Week 6
13,3,Nancy Grace,0.15713891123804,0.118546657368244,169.0,Safe,percent,False,Eliminated Week 8
13,3,Rob Kardashian,0.0829716175127776,0.064763398030712,243.83300000000003,Safe,percent,False,2nd Place
13,4,David Arquette,0.105195361042171,0.111450973751928,154.5,Safe,percent,False,Eliminated Week 7
13,4,Ricki Lake,0.0658462972555006,0.0649266340762825,265.9998,Safe,percent,False,3rd Place
13,4,J.R. Martinez,0.144981904058083,0.117010347987185,263.1665,Safe,percent,False,1st Place
13,4,Hope Solo,0.0985362898568614,0.0798610863556559,207.4998,Safe,percent,False,Eliminated Week 9
13,4,Chynna Phillips,0.00982363091810505,0.0119725244683726,90.0,Eliminated,percent,False,Eliminated Week 4
13,4,Carson Kressley,0.109462030875125,0.0863212585013715,97.0,Safe,percent,False,Eliminated Week 5
13,4,Chaz Bono,0.170940391411259,0.113766065598364,113.0,Safe,percent,False,Eliminated Week 6
13,4,Nancy Grace,0.206101983858175,0.134517685285816,169.0,Safe,percent,False,Eliminated Week 8
13,4,Rob Kardashian,0.0891121107247163,0.0752605834605505,243.83300000000003,Safe,percent,False,2nd Place
13,5,David Arquette,0.103680597371714,0.134409424576592,154.5,Safe,percent,False,Eliminated Week 7
13,5,Ricki Lake,0.0894666345101872,0.0724685777953541,265.9998,Safe,percent,False,3rd Place
13,5,J.R. Martinez,0.1042738243209,0.116777370753621,263.1665,Safe,percent,False,1st Place
13,5,Hope Solo,0.098391379142999,0.0788451593956162,207.4998,Safe,percent,False,Eliminated Week 9
13,5,Carson Kressley,0.0201990081254223,0.0181625244411495,97.0,Eliminated,percent,False,Eliminated Week 5
13,5,Chaz Bono,0.230526257207592,0.122648553749294,113.0,Safe,percent,False,Eliminated Week 6
13,5,Nancy Grace,0.269267553458816,0.179194796531855,169.0,Safe,percent,False,Eliminated Week 8
13,5,Rob Kardashian,0.0841947458623671,0.0809813609687013,243.83300000000003,Safe,percent,False,2nd Place
13,6,David Arquette,0.198044619678951,0.14705329251626,154.5,Safe,percent,False,Eliminated Week 7
13,6,Ricki Lake,0.0671095440302729,0.088534446522657,265.9998,Safe,percent,False,3rd Place
13,6,J.R. Martinez,0.186885722397675,0.131778952399466,263.1665,Safe,percent,False,1st Place
13,6,Hope Solo,0.15619641903472,0.100451921505583,207.4998,Safe,percent,False,Eliminated Week 9
13,6,Chaz Bono,0.0334206475464603,0.0243242296125694,113.0,Eliminated,percent,False,Eliminated Week 6
13,6,Nancy Grace,0.196480959130267,0.1213068208766,169.0,Safe,percent,False,Eliminated Week 8
13,6,Rob Kardashian,0.161862088181648,0.107993305180481,243.83300000000003,Safe,percent,False,2nd Place
13,7,David Arquette,0.0222059525136193,0.027215900950246,154.5,Eliminated,percent,False,Eliminated Week 7
13,7,Ricki Lake,0.100949896660636,0.0916523981577572,265.9998,Safe,percent,False,3rd Place
13,7,J.R. Martinez,0.264348659951172,0.151308113882461,263.1665,Safe,percent,False,1st Place
13,7,Hope Solo,0.162300208505239,0.106848350298457,207.4998,Safe,percent,False,Eliminated Week 9
13,7,Nancy Grace,0.23914521452778,0.128724164002714,169.0,Safe,percent,False,Eliminated Week 8
13,7,Rob Kardashian,0.211050067841551,0.121587549095652,243.83300000000003,Safe,percent,False,2nd Place
13,8,Ricki Lake,0.177746311435838,0.0843475887841644,265.9998,Safe,percent,False,3rd Place
13,8,J.R. Martinez,0.332978491348244,0.117651533020544,263.1665,Safe,percent,False,1st Place
13,8,Hope Solo,0.124621669688945,0.105733908441226,207.4998,Safe,percent,False,Eliminated Week 9
13,8,Nancy Grace,0.0615261251867056,0.0470751254687782,169.0,Eliminated,percent,False,Eliminated Week 8
13,8,Rob Kardashian,0.303127402340266,0.116322901589162,243.83300000000003,Safe,percent,False,2nd Place
13,9,Ricki Lake,0.187838602339056,0.0975987777053879,265.9998,Safe,percent,False,3rd Place
13,9,J.R. Martinez,0.380241612510795,0.125964860322651,263.1665,Safe,percent,False,1st Place
13,9,Hope Solo,0.0768192567949652,0.0648077439808026,207.4998,Eliminated,percent,False,Eliminated Week 9
13,9,Rob Kardashian,0.355100528355182,0.115154298469241,243.83300000000003,Safe,percent,False,2nd Place
13,10,Ricki Lake,0.20368449928838,0.119582784556577,265.9998,Safe,percent,False,3rd Place
13,10,J.R. Martinez,0.414297827838441,0.148171838146603,263.1665,Safe,percent,False,1st Place
13,10,Rob Kardashian,0.382017672873178,0.134369187581282,243.83300000000003,Safe,percent,False,2nd Place
14,1,William Levy,0.0851000027405256,0.085718737565234,277.6666,Safe,percent,False,3rd Place
14,1,Jack Wagner,0.0815658673829284,0.0827320449592625,68.0,Safe,percent,False,Eliminated Week 3
14,1,Sherri Sheperd,0.0876181551196905,0.0901153942559642,91.0,Safe,percent,False,Eliminated Week 4
14,1,Jaleel White,0.0800304663970564,0.0822702605851075,181.4998,Safe,percent,False,Eliminated Week 7
14,1,Roshon Fegan,0.0862511226047984,0.0862979436612724,207.9998,Safe,percent,False,Eliminated Week 8
14,1,Melissa Gilbert,0.0803433869294549,0.083786194889885,186.0,Safe,percent,False,Eliminated Week 8
14,1,Martina Navratilova,0.0811619076981823,0.081494577398019,37.0,Safe,percent,False,Eliminated Week 2
14,1,Donald Driver,0.0822368030874366,0.0823396813010954,271.16650000000004,Safe,percent,False,1st Place
14,1,Gavin DeGraw,0.0871630840003412,0.0880029402253136,107.0,Safe,percent,False,Eliminated Week 5
14,1,Gladys Knight,0.0819267192836803,0.0841042589806636,132.0,Safe,percent,False,Eliminated Week 6
14,1,Katherine Jenkins,0.0848141085178606,0.0867754286863779,285.4999,Safe,percent,False,2nd Place
14,1,Maria Menounos,0.0817883762380443,0.0842282127544521,240.4999,Safe,percent,False,Eliminated Week 9
14,2,William Levy,0.0960300183134442,0.103192838166307,277.6666,Safe,percent,False,3rd Place
14,2,Jack Wagner,0.0877920618503757,0.094365179114749,68.0,Safe,percent,False,Eliminated Week 3
